image_path,label
screenshots/screenshot_1409.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1410.png,"move_forward, move_left, scroll_wheel, mouse_move (663, 355)"
screenshots/screenshot_1411.png,"move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1412.png,"scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1413.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1414.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1415.png,"move_forward, move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1416.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1417.png,scroll_wheel
screenshots/screenshot_1418.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1419.png,"move_forward, scroll_wheel, mouse_move (627, 359)"
screenshots/screenshot_1420.png,"move_forward, move_right, scroll_wheel, mouse_move (572, 348)"
screenshots/screenshot_1421.png,"move_forward, scroll_wheel, mouse_move (628, 358)"
screenshots/screenshot_1422.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1423.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1424.png,"move_forward, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1425.png,"move_forward, scroll_wheel, mouse_move (635, 359)"
screenshots/screenshot_1426.png,"move_forward, move_right, scroll_wheel, mouse_move (635, 360)"
screenshots/screenshot_1427.png,"move_right, scroll_wheel, mouse_move (633, 358)"
screenshots/screenshot_1428.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1429.png,"move_forward, move_right, scroll_wheel, mouse_move (623, 355)"
screenshots/screenshot_1430.png,"move_forward, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_1431.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1432.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1433.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_1434.png,"move_forward, move_left, scroll_wheel, mouse_move (644, 362)"
screenshots/screenshot_1435.png,"move_forward, scroll_wheel, mouse_move (644, 361)"
screenshots/screenshot_1436.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1437.png,"move_forward, scroll_wheel, mouse_move (644, 361)"
screenshots/screenshot_1438.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1439.png,"move_forward, scroll_wheel"
screenshots/screenshot_1440.png,"move_forward, scroll_wheel, mouse_move (674, 360)"
screenshots/screenshot_1441.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1442.png,"move_left, scroll_wheel, mouse_move (675, 349)"
screenshots/screenshot_1443.png,"move_left, scroll_wheel, mouse_move (680, 360)"
screenshots/screenshot_1444.png,"move_left, scroll_wheel, mouse_move (648, 367)"
screenshots/screenshot_1445.png,"move_right, scroll_wheel, mouse_move (636, 359)"
screenshots/screenshot_1446.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1447.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1448.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1449.png,"move_forward, move_right, scroll_wheel, mouse_move (648, 360)"
screenshots/screenshot_1450.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1451.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 361)"
screenshots/screenshot_1452.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1453.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1454.png,"move_forward, move_right, scroll_wheel, mouse_move (646, 365)"
screenshots/screenshot_1455.png,"move_forward, move_right, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_1456.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1457.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_1458.png,"move_left, move_backward"
screenshots/screenshot_1459.png,"move_left, scroll_wheel"
screenshots/screenshot_1460.png,"move_forward, move_right, scroll_wheel, mouse_move (643, 359)"
screenshots/screenshot_1461.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1462.png,"move_backward, scroll_wheel"
screenshots/screenshot_1463.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1464.png,"move_right, scroll_wheel"
screenshots/screenshot_1465.png,move_right
screenshots/screenshot_1466.png,"move_right, scroll_wheel"
screenshots/screenshot_1467.png,"move_right, scroll_wheel"
screenshots/screenshot_1468.png,"move_right, scroll_wheel, mouse_move (599, 350)"
screenshots/screenshot_1469.png,"move_forward, move_right, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_1470.png,"move_right, scroll_wheel, mouse_move (622, 356)"
screenshots/screenshot_1471.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1472.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1473.png,"move_left, move_backward, scroll_wheel, mouse_move (627, 357)"
screenshots/screenshot_1474.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1475.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1476.png,"move_right, scroll_wheel, mouse_move (592, 349)"
screenshots/screenshot_1477.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1478.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1479.png,"move_forward, move_right, scroll_wheel, mouse_move (638, 359)"
screenshots/screenshot_1480.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1481.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1482.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1483.png,"move_forward, scroll_wheel, mouse_move (634, 359)"
screenshots/screenshot_1484.png,"move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1485.png,"move_backward, move_right, scroll_wheel, mouse_move (579, 344)"
screenshots/screenshot_1486.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1487.png,move_backward
screenshots/screenshot_1488.png,"move_right, scroll_wheel"
screenshots/screenshot_1489.png,"move_right, scroll_wheel"
screenshots/screenshot_1490.png,"move_left, scroll_wheel"
screenshots/screenshot_1491.png,"move_forward, scroll_wheel"
screenshots/screenshot_1492.png,"move_right, scroll_wheel"
screenshots/screenshot_1493.png,"move_forward, move_right, scroll_wheel, mouse_move (634, 358)"
screenshots/screenshot_1494.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_1495.png,"move_right, scroll_wheel"
screenshots/screenshot_1496.png,"move_right, scroll_wheel, mouse_move (565, 343)"
screenshots/screenshot_1497.png,"move_right, scroll_wheel, mouse_move (462, 320)"
screenshots/screenshot_1498.png,"move_right, scroll_wheel, mouse_move (461, 320)"
screenshots/screenshot_1499.png,"move_left, move_backward, scroll_wheel, mouse_move (630, 357)"
screenshots/screenshot_1500.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1501.png,"move_forward, move_left, scroll_wheel, mouse_move (642, 359)"
screenshots/screenshot_1502.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1503.png,"move_forward, scroll_wheel, mouse_move (650, 356)"
screenshots/screenshot_1504.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1505.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1506.png,"move_left, move_backward, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_1507.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1508.png,"move_right, scroll_wheel"
screenshots/screenshot_1509.png,"move_right, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_1510.png,move_right
screenshots/screenshot_1511.png,move_right
screenshots/screenshot_1512.png,"move_right, scroll_wheel, mouse_move (634, 359)"
screenshots/screenshot_1513.png,"move_forward, move_right, scroll_wheel, mouse_move (727, 389)"
screenshots/screenshot_1514.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1515.png,"move_forward, move_right, scroll_wheel, mouse_move (609, 352)"
screenshots/screenshot_1516.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1517.png,"move_right, scroll_wheel, mouse_move (620, 355)"
screenshots/screenshot_1518.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1519.png,"move_forward, move_left, scroll_wheel, mouse_move (635, 359)"
screenshots/screenshot_1520.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1521.png,"move_right, scroll_wheel"
screenshots/screenshot_1522.png,"move_forward, scroll_wheel"
screenshots/screenshot_1523.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1524.png,"move_right, scroll_wheel, mouse_move (586, 346)"
screenshots/screenshot_1525.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1526.png,"move_forward, move_right, scroll_wheel, mouse_move (628, 361)"
screenshots/screenshot_1527.png,"move_forward, move_right, scroll_wheel, mouse_move (623, 356)"
screenshots/screenshot_1528.png,"move_forward, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_1529.png,"move_forward, scroll_wheel, mouse_move (638, 359)"
screenshots/screenshot_1530.png,"move_forward, move_left, scroll_wheel, mouse_move (652, 358)"
screenshots/screenshot_1531.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1532.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1533.png,"select_perk_1, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_1534.png,"scroll_wheel, mouse_move (673, 369)"
screenshots/screenshot_1535.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1536.png,"move_forward, move_left, scroll_wheel, mouse_move (643, 359)"
screenshots/screenshot_1537.png,"move_right, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1538.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1539.png,"move_left, move_backward, scroll_wheel, mouse_move (641, 359)"
screenshots/screenshot_1540.png,"move_right, scroll_wheel, mouse_move (602, 368)"
screenshots/screenshot_1541.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1542.png,"move_forward, scroll_wheel, mouse_move (641, 361)"
screenshots/screenshot_1543.png,"move_forward, move_right, scroll_wheel, mouse_move (642, 364)"
screenshots/screenshot_1544.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1545.png,"move_forward, scroll_wheel, mouse_move (614, 371)"
screenshots/screenshot_1546.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1547.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1548.png,"move_forward, move_left, scroll_wheel, mouse_move (642, 358)"
screenshots/screenshot_1549.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1550.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1551.png,"move_left, scroll_wheel, mouse_move (643, 362)"
screenshots/screenshot_1552.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1553.png,scroll_wheel
screenshots/screenshot_1554.png,"select_perk_2, scroll_wheel"
screenshots/screenshot_1555.png,"move_forward, scroll_wheel, mouse_move (779, 395)"
screenshots/screenshot_1556.png,"move_forward, move_left"
screenshots/screenshot_1557.png,"move_forward, move_left, scroll_wheel, mouse_move (644, 358)"
screenshots/screenshot_1558.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1559.png,"move_forward, scroll_wheel"
screenshots/screenshot_1560.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1561.png,"move_forward, scroll_wheel, mouse_move (615, 361)"
screenshots/screenshot_1562.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1563.png,"move_forward, scroll_wheel"
screenshots/screenshot_1564.png,"move_forward, scroll_wheel, mouse_move (646, 359)"
screenshots/screenshot_1565.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1566.png,"move_forward, scroll_wheel, mouse_move (636, 359)"
screenshots/screenshot_1567.png,"move_forward, scroll_wheel, mouse_move (646, 360)"
screenshots/screenshot_1568.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1569.png,"move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_1570.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1571.png,"move_forward, scroll_wheel"
screenshots/screenshot_1572.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1573.png,"move_forward, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_1574.png,"move_left, scroll_wheel, mouse_move (640, 358)"
screenshots/screenshot_1575.png,"move_forward, scroll_wheel, mouse_move (644, 359)"
screenshots/screenshot_1576.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1577.png,"move_left, scroll_wheel, mouse_move (653, 360)"
screenshots/screenshot_1578.png,"move_forward, move_left, scroll_wheel, mouse_move (652, 360)"
screenshots/screenshot_1579.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1580.png,"move_forward, scroll_wheel, mouse_move (638, 359)"
screenshots/screenshot_1581.png,"move_forward, move_right, scroll_wheel, mouse_move (621, 359)"
screenshots/screenshot_1582.png,"move_right, scroll_wheel, mouse_move (619, 354)"
screenshots/screenshot_1583.png,"move_backward, scroll_wheel, mouse_move (628, 363)"
screenshots/screenshot_1584.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1585.png,"move_right, scroll_wheel"
screenshots/screenshot_1586.png,"move_backward, move_right, scroll_wheel, mouse_move (612, 355)"
screenshots/screenshot_1587.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1588.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1589.png,"move_left, scroll_wheel"
screenshots/screenshot_1590.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1591.png,"move_forward, move_left, scroll_wheel, mouse_move (658, 346)"
screenshots/screenshot_1592.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1593.png,"move_left, scroll_wheel, mouse_move (641, 361)"
screenshots/screenshot_1594.png,"move_forward, move_left, scroll_wheel, mouse_move (650, 363)"
screenshots/screenshot_1595.png,"move_left, scroll_wheel, mouse_move (653, 358)"
screenshots/screenshot_1596.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1597.png,"move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_1598.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1599.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1600.png,"move_forward, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_1601.png,"move_forward, select_perk_2, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1602.png,"move_forward, move_left, scroll_wheel, mouse_move (692, 352)"
screenshots/screenshot_1603.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_1604.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1605.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1606.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_1607.png,"move_forward, move_left, scroll_wheel, mouse_move (685, 352)"
screenshots/screenshot_1608.png,"move_forward, move_left, scroll_wheel, mouse_move (650, 357)"
screenshots/screenshot_1609.png,"move_forward, move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_1610.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1611.png,"move_forward, move_left, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_1612.png,"scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1613.png,"scroll_wheel, mouse_move (640, 362)"
screenshots/screenshot_1614.png,"move_forward, move_left, scroll_wheel, mouse_move (646, 360)"
screenshots/screenshot_1615.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1616.png,"move_forward, scroll_wheel"
screenshots/screenshot_1617.png,"move_forward, scroll_wheel"
screenshots/screenshot_1618.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1619.png,"move_forward, move_left, scroll_wheel, mouse_move (650, 360)"
screenshots/screenshot_1620.png,"move_left, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_1621.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1622.png,"move_left, scroll_wheel"
screenshots/screenshot_1623.png,"move_left, scroll_wheel"
screenshots/screenshot_1624.png,"move_forward, move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1625.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1626.png,"move_backward, scroll_wheel, mouse_move (640, 358)"
screenshots/screenshot_1627.png,"move_left, move_backward, scroll_wheel, mouse_move (645, 359)"
screenshots/screenshot_1628.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1629.png,"move_left, move_backward, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_1630.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1631.png,"move_left, move_backward, scroll_wheel, mouse_move (685, 349)"
screenshots/screenshot_1632.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1633.png,"move_left, move_backward"
screenshots/screenshot_1634.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1635.png,"move_left, move_backward, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_1636.png,"move_left, move_backward, scroll_wheel, mouse_move (671, 365)"
screenshots/screenshot_1637.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1638.png,"move_backward, scroll_wheel"
screenshots/screenshot_1639.png,"move_backward, scroll_wheel"
screenshots/screenshot_1640.png,"move_right, scroll_wheel"
screenshots/screenshot_1641.png,"move_right, scroll_wheel"
screenshots/screenshot_1642.png,"move_backward, move_right, scroll_wheel, mouse_move (635, 358)"
screenshots/screenshot_1643.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1644.png,"move_right, scroll_wheel"
screenshots/screenshot_1645.png,"move_backward, move_right, scroll_wheel, mouse_move (631, 360)"
screenshots/screenshot_1646.png,"move_backward, move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1647.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1648.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_1649.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_1650.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1651.png,"move_backward, move_right, scroll_wheel, mouse_move (633, 359)"
screenshots/screenshot_1652.png,"move_backward, move_right, scroll_wheel, mouse_move (501, 330)"
screenshots/screenshot_1653.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1654.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1655.png,"move_left, scroll_wheel"
screenshots/screenshot_1656.png,"move_left, scroll_wheel, mouse_move (645, 358)"
screenshots/screenshot_1657.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1658.png,"move_left, move_backward, scroll_wheel, mouse_move (653, 360)"
screenshots/screenshot_1659.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1660.png,"move_left, move_backward, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_1661.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1662.png,"move_left, move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1663.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1664.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1665.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1666.png,"move_left, move_backward, scroll_wheel, mouse_move (647, 360)"
screenshots/screenshot_1667.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1668.png,"move_forward, scroll_wheel"
screenshots/screenshot_1669.png,"move_right, scroll_wheel, mouse_move (634, 358)"
screenshots/screenshot_1670.png,"move_forward, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_1671.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1672.png,"move_backward, move_right, scroll_wheel, mouse_move (622, 355)"
screenshots/screenshot_1673.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1674.png,"move_right, scroll_wheel, mouse_move (627, 354)"
screenshots/screenshot_1675.png,"move_right, scroll_wheel, mouse_move (636, 358)"
screenshots/screenshot_1676.png,"move_backward, move_right, scroll_wheel, mouse_move (628, 356)"
screenshots/screenshot_1677.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1678.png,"move_forward, move_right, scroll_wheel, mouse_move (618, 355)"
screenshots/screenshot_1679.png,"move_backward, move_right, scroll_wheel, mouse_move (636, 360)"
screenshots/screenshot_1680.png,"move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1681.png,"move_right, scroll_wheel, mouse_move (633, 359)"
screenshots/screenshot_1682.png,"move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1683.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1684.png,"move_right, scroll_wheel"
screenshots/screenshot_1685.png,"move_right, scroll_wheel, mouse_move (633, 358)"
screenshots/screenshot_1686.png,"move_backward, move_right, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_1687.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1688.png,"move_right, select_perk_2, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1689.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1690.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_1691.png,"move_forward, move_right, scroll_wheel, mouse_move (638, 359)"
screenshots/screenshot_1692.png,"move_right, scroll_wheel, mouse_move (625, 356)"
screenshots/screenshot_1693.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1694.png,"move_right, scroll_wheel, mouse_move (631, 358)"
screenshots/screenshot_1695.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_1696.png,"move_forward, move_right, scroll_wheel, mouse_move (636, 357)"
screenshots/screenshot_1697.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1698.png,"move_right, scroll_wheel"
screenshots/screenshot_1699.png,"move_forward, move_right, scroll_wheel, mouse_move (558, 339)"
screenshots/screenshot_1700.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1701.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1702.png,"move_right, scroll_wheel"
screenshots/screenshot_1703.png,"move_forward, move_right, scroll_wheel, mouse_move (630, 358)"
screenshots/screenshot_1704.png,"move_right, scroll_wheel, mouse_move (634, 360)"
screenshots/screenshot_1705.png,"move_right, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_1706.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1707.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1708.png,"move_left, scroll_wheel"
screenshots/screenshot_1709.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1710.png,move_forward
screenshots/screenshot_1711.png,move_forward
screenshots/screenshot_1712.png,"move_forward, move_left, scroll_wheel, mouse_move (655, 360)"
screenshots/screenshot_1713.png,"move_backward, scroll_wheel, mouse_move (647, 358)"
screenshots/screenshot_1714.png,"move_right, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_1715.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_1716.png,"move_backward, scroll_wheel, mouse_move (603, 352)"
screenshots/screenshot_1717.png,"move_left, move_backward, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1718.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1719.png,"move_forward, move_left, scroll_wheel, mouse_move (644, 356)"
screenshots/screenshot_1720.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1721.png,"move_left, scroll_wheel, mouse_move (642, 361)"
screenshots/screenshot_1722.png,"move_backward, scroll_wheel, mouse_move (643, 361)"
screenshots/screenshot_1723.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1724.png,"move_right, scroll_wheel"
screenshots/screenshot_1725.png,move_right
screenshots/screenshot_1726.png,"move_forward, move_right, scroll_wheel, mouse_move (633, 359)"
screenshots/screenshot_1727.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_1728.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1729.png,"move_forward, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_1730.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1731.png,"move_left, scroll_wheel, mouse_move (724, 341)"
screenshots/screenshot_1732.png,"move_forward, move_left, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_1733.png,"move_forward, move_left, scroll_wheel, mouse_move (641, 359)"
screenshots/screenshot_1734.png,"move_forward, move_left, scroll_wheel, mouse_move (641, 358)"
screenshots/screenshot_1735.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1736.png,"move_left, scroll_wheel, mouse_move (664, 365)"
screenshots/screenshot_1737.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1738.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1739.png,"move_forward, scroll_wheel"
screenshots/screenshot_1740.png,move_forward
screenshots/screenshot_1741.png,"move_forward, scroll_wheel, mouse_move (655, 351)"
screenshots/screenshot_1742.png,"move_forward, move_left, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_1743.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1744.png,"move_forward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_1745.png,"move_forward, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_1746.png,"move_forward, scroll_wheel"
screenshots/screenshot_1747.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1748.png,"move_forward, scroll_wheel, mouse_move (605, 352)"
screenshots/screenshot_1749.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1750.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 358)"
screenshots/screenshot_1751.png,"move_forward, move_right, scroll_wheel, mouse_move (623, 355)"
screenshots/screenshot_1752.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1753.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_1754.png,"move_right, scroll_wheel, mouse_move (639, 359)"
screenshots/screenshot_1755.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
